"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"takes just a few stations to the inner city#positive";"1";"1";"1";"take just a few station to the inner city";"V A D G N P D G N";"takes#7 just#41 a#534 few#21 stations#5 to#506 the#1330 inner#2 city#45"
"so close to the louvre and many other sights#strongpositive";"1";"1";"1";"so close to the Louvre and many other sight";"A G P D R C G G N";"so#77 close#38 to#506 the#1330 louvre#3 and#745 many#17 other#42 sights#4"
"one of the most beautiful hotels i have seen#positive";"1";"1";"1";"one of the much beautiful hotel i have see";"O P D A G N Q V V";"one#67 of#340 the#1330 most#25 beautiful#17 hotels#17 i#249 have#90 seen#4"
"close to the city center and the train station#positive";"1";"1";"1";"close to the city center and the train station";"N P D N N C D N N";"close#38 to#506 the#1330 city#45 center#28 and#745 the#1330 train#7 station#22"
"no place to hang something more than two shirts#negative";"1";"1";"1";"no place to hang something more than two shirt";"D N P V N G P O N";"no#78 place#46 to#506 hang#2 something#10 more#30 than#10 two#21 shirts#2"
"just across the bridge from the palace of westminster#positive";"1";"1";"1";"just across the bridge from the Palace of Westminster";"A P D N P D R P R";"just#41 across#6 the#1330 bridge#2 from#101 the#1330 palace#8 of#340 westminster#1"
"for an additional € 15 euros for 24 hours#negative";"1";"1";"1";"for a additional € 15 Euros for 24 hour";"P D G N O R P O N";"for#282 an#47 additional#1 €#8 15#3 euros#6 for#282 24#3 hours#7"
"in a very nice location on the golf field#positive";"1";"1";"1";"in a very nice location on the golf field";"P D A G N P D N N";"in#432 a#534 very#267 nice#82 location#85 on#111 the#1330 golf#3 field#1"
"always checking the food to be hot and fresh#positive";"1";"1";"1";"always check the food to be hot and fresh";"A V D N P V G C G";"always#26 checking#4 the#1330 food#73 to#506 be#76 hot#11 and#745 fresh#4"
"about a 20 minutes walking distance from the city center#negative";"1";"1";"1";"about a 20 minute walk distance from the city center";"P D O N V N P D N N";"about#36 a#534 20#11 minutes#21 walking#26 distance#23 from#101 the#1330 city#45 center#28"
"not possible to have a quite night sleep at all#negative";"1";"1";"1";"not possible to have a quite night sleep at all";"A G P V D A G N P D";"not#203 possible#4 to#506 have#90 a#534 quite#33 night#44 sleep#12 at#137 all#116"
"very close to flower market , pathé cinema , bars#positive";"1";"1";"1";"Very close to Flower Market , Pathé cinema , bar";"R N P R R O R N O N";"very#267 close#38 to#506 flower#2 market#5 ,#850 pathé#1 cinema#2 ,#850 bars#12"
"can be considered if you can cope with the noise#positive";"1";"1";"1";"can be consider if you can cope with the noise";"O V V P Q O V P D N";"can#50 be#76 considered#1 if#42 you#149 can#50 cope#1 with#183 the#1330 noise#18"
"should be separated for smokers and for family with children#negative";"1";"1";"1";"should be separate for smoker and for family with child";"O V V P N C P N P N";"should#13 be#76 separated#2 for#282 smokers#2 and#745 for#282 family#8 with#183 children#11"
"have to climb 20 steps to reach the first floor#negative";"1";"1";"1";"have to climb 20 step to reach the 1 floor";"V P V O N P V D G N";"have#90 to#506 climb#2 20#11 steps#3 to#506 reach#4 the#1330 first#19 floor#24"
"15 · 20 minutes easy walk to the city center#positive";"1";"1";"1";"15 · 20 minute easy walk to the city center";"O N O N G N P D N N";"15#3 ·#147 20#11 minutes#21 easy#10 walk#20 to#506 the#1330 city#45 center#28"
"all in length , which isn 't the most convenient#negative";"1";"1";"1";"all in length , which isn 't the much convenient";"D P N O O V A D A G";"all#116 in#432 length#1 ,#850 which#48 isn#1 't#71 the#1330 most#25 convenient#6"
"close to the train ( amsterdam amstel station ) and trams#positive";"1";"1";"1";"close to the train ( amsterdam Amstel station ) and tram";"G P D N O O R N O C N";"close#38 to#506 the#1330 train#7 (#103 amsterdam#9 amstel#1 station#22 )#109 and#745 trams#1"
"only a few minutes ' walk or 2 tram stops away#positive";"1";"1";"1";"only a few minute ' walk or 2 tram stop away";"A D G N O N C O N V A";"only#44 a#534 few#21 minutes#21 '#16 walk#20 or#38 2#22 tram#4 stops#2 away#15"
"to the roadside and very many cars pass by this road#negative";"1";"1";"1";"to the roadside and very many car pass by this road";"P D N C A G N V P D N";"to#506 the#1330 roadside#1 and#745 very#267 many#17 cars#1 pass#1 by#39 this#158 road#3"
"could be more of variety or a choice of local foods#negative";"1";"1";"1";"can be more of variety or a choice of local food";"O V G P N C D N P G N";"could#29 be#76 more#30 of#340 variety#7 or#38 a#534 choice#21 of#340 local#3 foods#2"
"close to central rail station in antwerp and shops and restaurants#positive";"1";"1";"1";"close to Central Rail station in Antwerp and shop and restaurant";"N P R R N P R C N C N";"close#38 to#506 central#11 rail#2 station#22 in#432 antwerp#2 and#745 shops#12 and#745 restaurants#30"
"just a short walk away from montmartre and gare du nord#positive";"1";"1";"1";"just a short walk away from Montmartre and Gare du Nord";"A D A V A P R C R R R";"just#41 a#534 short#14 walk#20 away#15 from#101 montmartre#1 and#745 gare#1 du#3 nord#2"
"with a shopping center on the other side of the street#positive";"1";"1";"1";"with a shopping center on the other side of the street";"P D N N P D G N P D N";"with#183 a#534 shopping#17 center#28 on#111 the#1330 other#42 side#11 of#340 the#1330 street#13"
"great way to get around and familiarise yourself with the area#positive";"1";"1";"1";"great way to get around and familiarise yourself with the area";"G N P V A C N N P D N";"great#91 way#6 to#506 get#39 around#26 and#745 familiarise#1 yourself#3 with#183 the#1330 area#40"
"proximity to the beach as well as rimini 's main thoroughfare#positive";"1";"1";"1";"proximity to the beach as well as Rimini 's main thoroughfare";"N P D N A A P R O G N";"proximity#1 to#506 the#1330 beach#33 as#94 well#54 as#94 rimini#3 's#48 main#16 thoroughfare#1"
"not far away from utrecht , amsterdam , and the haque#positive";"1";"1";"1";"not far away from Utrecht , Amsterdam , and the Haque";"A A A P R O R O C D R";"not#203 far#12 away#15 from#101 utrecht#1 ,#850 amsterdam#9 ,#850 and#745 the#1330 haque#1"
"over 40 euros for a pizza , burger and two drinks#negative";"1";"1";"1";"over 40 euro for a pizza , burger and two drink";"P O N P D N O N C O N";"over#17 40#2 euros#6 for#282 a#534 pizza#2 ,#850 burger#1 and#745 two#21 drinks#13"
"lack of private space with sun beds on the front beach#negative";"1";"1";"1";"Lack of private space with sun bed on the front beach";"R P G N P N V P D G N";"lack#4 of#340 private#3 space#10 with#183 sun#3 beds#6 on#111 the#1330 front#13 beach#33"
"located 7 minutes away by foot from amsterdam cetral train terminal#positive";"1";"1";"1";"locate 7 minute away by foot from Amsterdam cetral train terminal";"V O N A P N P R G N N";"located#28 7#5 minutes#21 away#15 by#39 foot#3 from#101 amsterdam#9 cetral#1 train#7 terminal#2"
"noise from the fountain situated on square next to the hotel#negative";"1";"1";"1";"noise from the fountain situate on square next to the hotel";"A P D N V A G P P D N";"noise#18 from#101 the#1330 fountain#1 situated#10 on#111 square#5 next#26 to#506 the#1330 hotel#430"
"located a couple of blocks from the central railway station in milan#positive";"1";"1";"1";"locate a couple of block from the central Railway station in Milan";"V D N P N P D G R N P R";"located#28 a#534 couple#8 of#340 blocks#4 from#101 the#1330 central#11 railway#4 station#22 in#432 milan#2"
"very near to the barcelona ’s main touristic street – la rambla#positive";"1";"1";"1";"very near to the Barcelona ’s main touristic street – La Rambla";"A A P D R N G G N O R R";"very#267 near#23 to#506 the#1330 barcelona#4 ’s#6 main#16 touristic#2 street#13 –#1 la#6 rambla#2"
"if you need to stay longer , there are probably better options#negative";"1";"1";"1";"if you need to stay longer , there be probably well option";"P Q V P V A O O V A A N";"if#42 you#149 need#18 to#506 stay#70 longer#1 ,#850 there#147 are#144 probably#8 better#27 options#6"
"a lot different from its foto in the hotel 's internet site#negative";"1";"1";"1";"a lot different from its foto in the hotel 's internet site";"D A G P Q N P D N O N N";"a#534 lot#23 different#11 from#101 its#18 foto#1 in#432 the#1330 hotel#430 's#48 internet#15 site#4"
"within walking distance of all attractions in the center and subway station#positive";"1";"1";"1";"within walk distance of all attraction in the center and subway station";"P V N P D N P D N C N N";"within#7 walking#26 distance#23 of#340 all#116 attractions#5 in#432 the#1330 center#28 and#745 subway#4 station#22"
"unique blend of the old world royal charm and the modern luxuries#strongpositive";"1";"1";"1";"unique blend of the old world royal charm and the modern luxury";"G N P D G N N N C D G N";"unique#3 blend#1 of#340 the#1330 old#36 world#12 royal#1 charm#1 and#745 the#1330 modern#20 luxuries#1"
"have spoken very highly of this hotel to my friends and colleagues#positive";"1";"1";"1";"have speak very highly of this hotel to my friend and colleague";"V V A A P D N P Q N C N";"have#90 spoken#1 very#267 highly#9 of#340 this#158 hotel#430 to#506 my#77 friends#7 and#745 colleagues#4"
"non · children holiday makers were mixed in with children holiday makers#negative";"1";"1";"1";"non · child holiday maker be mix in with child holiday maker";"G N N V N V V P P N N N";"non#4 ·#147 children#11 holiday#28 makers#2 were#140 mixed#2 in#432 with#183 children#11 holiday#28 makers#2"
"linked to tide hours ... ( only 3 hours / day .. )#negative";"1";"1";"1";"link to tide hour ... ( only 3 hour / day .. )";"V P V N O O A O N G N O O";"linked#1 to#506 tide#1 hours#7 ...#22 (#103 only#44 3#14 hours#7 /#25 day#21 ..#15 )#109"
"oriented for control of procedure instead of control of the result and client satisfaction#negative";"1";"1";"1";"orient for control of procedure instead of control of the result and client satisfaction";"V P N P N A P N P D N C N N";"oriented#2 for#282 control#3 of#340 procedure#2 instead#6 of#340 control#3 of#340 the#1330 result#3 and#745 client#1 satisfaction#3"
"walking distance to most other major tourist sights and also to the train stations#positive";"1";"1";"1";"walk distance to much other major tourist sight and also to the train station";"V N P A G G N N C A P D N N";"walking#26 distance#23 to#506 most#25 other#42 major#6 tourist#6 sights#4 and#745 also#47 to#506 the#1330 train#7 stations#5"
"had to squeeze in order to fit between the shower and wall to get to the toilet#negative";"1";"1";"1";"have to squeeze in order to fit between the shower and wall to get to the toilet";"V P V P N P V P D N C N P V P D N";"had#98 to#506 squeeze#1 in#432 order#4 to#506 fit#3 between#8 the#1330 shower#15 and#745 wall#4 to#506 get#39 to#506 the#1330 toilet#9"
"to consider when you just want to spend a night and get fast to the airport first thing in the morning#positive";"1";"1";"1";"to consider when you just want to spend a night and get fast to the airport 1 thing in the morning";"P V O Q A V P V D N C V A P D N G N P D N";"to#506 consider#3 when#37 you#149 just#41 want#16 to#506 spend#10 a#534 night#44 and#745 get#39 fast#8 to#506 the#1330 airport#21 first#19 thing#11 in#432 the#1330 morning#16"
