"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"reste complètement indifférent#negative";"1";"1";"1";"rester complètement indifférent";"V G G";"reste#22 complètement#3 indifférent#1"
"trés trés tassé#strongnegative";"1";"1";"1";"trés trés tasser";"N V V";"trés#30 trés#30 tassé#1"
"grande surprise positive#strongpositive";"1";"1";"1";"grand surprise positif";"G N G";"grande#38 surprise#9 positive#1"
"très très bon#strongpositive";"1";"1";"1";"très très bon";"G G G";"très#496 très#496 bon#149"
"de toute beauté#positive";"1";"1";"1";"de tout beauté";"P D N";"de#1261 toute#35 beauté#1"
"minimum et anonyme#negative";"1";"1";"1";"minimum et anonyme";"G C G";"minimum#7 et#967 anonyme#1"
"plein de charme#strongpositive";"1";"1";"1";"plein de charme";"G P N";"plein#21 de#1261 charme#5"
"meilleur état que#negative";"1";"1";"1";"meilleur état que";"G N C";"meilleur#6 état#16 que#204"
"rigole très souvent#strongpositive";"1";"1";"1";"rigole très souvent";"N G G";"rigole#1 très#496 souvent#11"
"plus de charme#positive";"1";"1";"1";"Plus de charme";"G P N";"plus#147 de#1261 charme#5"
"pas suffisamment de#negative";"1";"1";"1";"pas suffisamment de";"G G P";"pas#440 suffisamment#2 de#1261"
"une vraie splendeur#strongpositive";"1";"1";"1";"un vrai splendeur";"D G N";"une#293 vraie#3 splendeur#2"
"tres bonne situation#positive";"1";"1";"1";"Tres bon situation";"P G N";"tres#89 bonne#55 situation#9"
"résidus de savon#negative";"1";"1";"1";"résidu de savon";"N P N";"résidus#1 de#1261 savon#2"
"un séjour inoubliable#positive";"1";"1";"1";"un séjour inoubliable";"D N G";"un#532 séjour#103 inoubliable#8"
"forme de buffet#positive";"1";"1";"1";"forme de buffet";"N P N";"forme#3 de#1261 buffet#19"
"les jeux aquatiques#positive";"1";"1";"1";"le jeu aquatique";"D N G";"les#615 jeux#13 aquatiques#1"
"agréable et qualifié#positive";"1";"1";"1";"agréable et qualifier";"G C G";"agréable#78 et#967 qualifié#1"
"au dessus de#negative";"1";"1";"1";"au dessus de";"P G P";"au#212 dessus#6 de#1261"
"relève le niveau#positive";"1";"1";"1";"relever le niveau";"V D N";"relève#1 le#712 niveau#16"
"trés bien entretenue#strongpositive";"1";"1";"1";"trés bien entretenir";"N G V";"trés#30 bien#227 entretenue#4"
"grande est chauffée.les#positive";"1";"1";"1";"grand être chauffée.Les";"G V P";"grande#38 est#573 chauffée.les#1"
"largement plus beaux#strongpositive";"1";"1";"1";"largement plus beau";"G G G";"largement#1 plus#147 beaux#6"
"surveillée + +#positive";"1";"1";"1";"surveiller + +";"V G G";"surveillée#2 +#21 +#21"
"une grande variété#strongpositive";"1";"1";"1";"un grand variété";"D G N";"une#293 grande#38 variété#3"
"seul point noir#negative";"1";"1";"1";"seul point noir";"G N G";"seul#21 point#31 noir#3"
"bonne impression globale#positive";"1";"1";"1";"bon impression global";"G N G";"bonne#55 impression#7 globale#2"
"toujours bien nettoyer#strongpositive";"1";"1";"1";"toujours bien nettoyer";"G G V";"toujours#45 bien#227 nettoyer#2"
"une semaine agreable#positive";"1";"1";"1";"un semaine agreable";"D N G";"une#293 semaine#36 agreable#8"
"toujours aussi bon#strongpositive";"1";"1";"1";"Toujours aussi bon";"G G G";"toujours#45 aussi#32 bon#149"
"froide en juillet.que#negative";"1";"1";"1";"froide en juillet.Que";"V P N";"froide#9 en#372 juillet.que#1"
"pas de parking#negative";"1";"1";"1";"Pas de parking";"G P N";"pas#440 de#1261 parking#25"
"relax 100 %#strongpositive";"1";"1";"1";"Relax 100 pourcent";"G D N";"relax#1 100#4 %#11"
"ne grince pas#positive";"1";"1";"1";"ne grincer pas";"G V G";"ne#164 grince#1 pas#440"
"parlant anglais seulement#negative";"1";"1";"1";"parler anglais seulement";"V N G";"parlant#3 anglais#14 seulement#8"
"le point faible#negative";"1";"1";"1";"le point faible";"D N G";"le#712 point#31 faible#3"
"tres tres gande#strongpositive";"1";"1";"1";"tres tres gande";"N G V";"tres#89 tres#89 gande#1"
"reviendrai avec plaisir#positive";"1";"1";"1";"revenir avec plaisir";"V P N";"reviendrai#3 avec#217 plaisir#10"
"pleins de moustiques#negative";"1";"1";"1";"plein de moustique";"G P N";"pleins#1 de#1261 moustiques#1"
"trés bonne préstation#strongpositive";"1";"1";"1";"Trés bon préstation";"N G N";"trés#30 bonne#55 préstation#1"
"pas vraiment top#negative";"1";"1";"1";"pas vraiment top";"G G D";"pas#440 vraiment#53 top#24"
"ni reviendrai pas#negative";"1";"1";"1";"ni revenir pas";"C V G";"ni#21 reviendrai#3 pas#440"
"tout est permis#negative";"1";"1";"1";"tout être permettre";"G V V";"tout#148 est#573 permis#2"
"un centre spa#positive";"1";"1";"1";"un centre SPA";"D N N";"un#532 centre#43 spa#16"
"devrait être refait#negative";"1";"1";"1";"devoir être refaire";"V V V";"devrait#6 être#40 refait#2"
"un agréables sejour#strongpositive";"1";"1";"1";"un agréable sejour";"D G N";"un#532 agréables#8 sejour#21"
"supperieur aux autres#positive";"1";"1";"1";"supperieur aux autres";"V P P";"supperieur#1 aux#52 autres#27"
"fait en permannence#positive";"1";"1";"1";"faire en permannence";"V P N";"fait#65 en#372 permannence#1"
"pas de carte#negative";"1";"1";"1";"pas de carte";"G P N";"pas#440 de#1261 carte#9"
"ne respectent rien#negative";"1";"1";"1";"ne respecter rien";"G V P";"ne#164 respectent#1 rien#38"
"beaucoup de tobbogans#positive";"1";"1";"1";"beaucoup de tobbogans";"G P N";"beaucoup#43 de#1261 tobbogans#2"
"un peu petit#negative";"1";"1";"1";"un peu petit";"D G G";"un#532 peu#98 petit#111"
"reservé aux adultes#positive";"1";"1";"1";"reservé aux adulte";"V P N";"reservé#2 aux#52 adultes#4"
"toujours les memes#negative";"1";"1";"1";"toujours le memes";"G D N";"toujours#45 les#615 memes#1"
"un peu maussade#negative";"1";"1";"1";"un peu maussade";"D G G";"un#532 peu#98 maussade#1"
"très bien délimités#positive";"1";"1";"1";"très bien délimiter";"G G V";"très#496 bien#227 délimités#1"
"facturée 1 eur#negative";"1";"1";"1";"facturer 1 EUR";"V D N";"facturée#1 1#24 eur#2"
"de beau paysage#positive";"1";"1";"1";"de beau paysage";"P G N";"de#1261 beau#24 paysage#1"
"la meme chose#negative";"1";"1";"1";"le meme chose";"D D N";"la#759 meme#15 chose#10"
"un bon standing#positive";"1";"1";"1";"un bon standing";"D G N";"un#532 bon#149 standing#3"
"pour tout âge#positive";"1";"1";"1";"pour tout âge";"P D N";"pour#433 tout#148 âge#12"
"très bon sejour#strongpositive";"1";"1";"1";"Très bon sejour";"G G N";"très#496 bon#149 sejour#21"
"très bien insonorisé#strongpositive";"1";"1";"1";"très bien insonoriser";"G G V";"très#496 bien#227 insonorisé#1"
"bien trop isolée#strongpositive";"1";"1";"1";"bien trop isoler";"G G V";"bien#227 trop#61 isolée#1"
"meilleur au mexique#negative";"1";"1";"1";"meilleur au Mexique";"G P N";"meilleur#6 au#212 mexique#1"
"dit 5 étoiles#negative";"1";"1";"1";"dire 5 étoiles";"V G G";"dit#9 5#41 étoiles#30"
"à prix exhorbitant#strongnegative";"1";"1";"1";"à prix exhorbitant";"P N G";"à#525 prix#78 exhorbitant#1"
"toujours aussi propres#positive";"1";"1";"1";"toujours aussi propre";"G G G";"toujours#45 aussi#32 propres#27"
"amuse les petits#strongpositive";"1";"1";"1";"amuser le petit";"V D G";"amuse#1 les#615 petits#27"
"un séjour magnifique#strongpositive";"1";"1";"1";"un séjour magnifique";"D N G";"un#532 séjour#103 magnifique#40"
"une perle rare#strongpositive";"1";"1";"1";"un perle rare";"D N G";"une#293 perle#2 rare#4"
"retournerais volontiers à#positive";"1";"1";"1";"retournerais volontiers à";"G N P";"retournerais#4 volontiers#2 à#525"
"ne respecte rien#negative";"1";"1";"1";"ne respecter rien";"G V P";"ne#164 respecte#1 rien#38"
"le seul avantage#strongnegative";"1";"1";"1";"le seul avantage";"D G N";"le#712 seul#21 avantage#1"
"bien gardér securité#positive";"1";"1";"1";"bien gardér securité";"G V N";"bien#227 gardér#1 securité#1"
"cadre assez sobre#positive";"1";"1";"1";"cadre assez sobre";"N G G";"cadre#15 assez#64 sobre#2"
"une vrai arnaque#strongnegative";"1";"1";"1";"un vrai arnaque";"D G N";"une#293 vrai#12 arnaque#2"
"beaucoup de choix#positive";"1";"1";"1";"beaucoup de choix";"G P N";"beaucoup#43 de#1261 choix#22"
"en quantités limitées#negative";"1";"1";"1";"en quantité limiter";"P N V";"en#372 quantités#1 limitées#2"
"plutôt très sale#strongnegative";"1";"1";"1";"plutôt très sale";"G G G";"plutôt#20 très#496 sale#20"
"merci aux animateurs#positive";"1";"1";"1";"merci aux animateur";"N P N";"merci#16 aux#52 animateurs#19"
"pleine de méduses#negative";"1";"1";"1";"plein de méduse";"G P N";"pleine#6 de#1261 méduses#1"
"se faire dorloter#negative";"1";"1";"1";"se faire dorloter";"Q V V";"se#96 faire#40 dorloter#1"
"un gros moins#strongnegative";"1";"1";"1";"un gros moins";"D G G";"un#532 gros#11 moins#15"
"genial tout court#positive";"1";"1";"1";"GENIAL tout court";"N G G";"genial#3 tout#148 court#7"
"un peu repetitifs#negative";"1";"1";"1";"un peu repetitifs";"D G G";"un#532 peu#98 repetitifs#1"
"déconseillerai aux campeurs#negative";"1";"1";"1";"déconseiller aux campeur";"V P N";"déconseillerai#1 aux#52 campeurs#6"
"qui va partout#strongnegative";"1";"1";"1";"qui aller partout";"P V G";"qui#183 va#11 partout#9"
"pas assez grande#positive";"1";"1";"1";"pas assez grand";"G G G";"pas#440 assez#64 grande#38"
"cher pour rien.et#negative";"1";"1";"1";"cher pour rien.et";"G P P";"cher#26 pour#433 rien.et#1"
"5 étoiles ?#strongnegative";"1";"1";"1";"5 étoile ?";"D N O";"5#41 étoiles#30 ?#11"
"beaucoup de verdure#positive";"1";"1";"1";"beaucoup de verdure";"G P N";"beaucoup#43 de#1261 verdure#3"
"pour petit budget#positive";"1";"1";"1";"pour petit budget";"P G N";"pour#433 petit#111 budget#4"
"la plus petite#negative";"1";"1";"1";"le plus petit";"D G G";"la#759 plus#147 petite#37"
"pas vraiment propres#negative";"1";"1";"1";"pas vraiment propre";"G G G";"pas#440 vraiment#53 propres#27"
"défiant toute concurrence#strongpositive";"1";"1";"1";"défier tout concurrence";"V D N";"défiant#1 toute#35 concurrence#1"
"proche des commerces#positive";"1";"1";"1";"proche des commerce";"G P N";"proche#21 des#322 commerces#14"
"fremée le soir#negative";"1";"1";"1";"fremée le soir";"V D N";"fremée#1 le#712 soir#34"
"rien de bon#strongnegative";"1";"1";"1";"rien de bon";"P P G";"rien#38 de#1261 bon#149"
"impossible pour nous#negative";"1";"1";"1";"impossible pour lui";"G P Q";"impossible#16 pour#433 nous#299"
"aboyait pas cool#negative";"1";"1";"1";"aboyer pas cool";"V G G";"aboyait#1 pas#440 cool#6"
"cette voix magnifique.#strongpositive";"1";"1";"1";"ce voix magnifique.";"D N G";"cette#43 voix#2 magnifique.#1"
"beaucoup des posibilites#positive";"1";"1";"1";"beaucoup un posibilites";"G D N";"beaucoup#43 des#322 posibilites#1"
"terrain de sport#positive";"1";"1";"1";"terrain de sport";"N P N";"terrain#14 de#1261 sport#3"
"se debrouillais bien.#positive";"1";"1";"1";"se debrouillais bien.";"Q G C";"se#96 debrouillais#1 bien.#2"
"la même chose#negative";"1";"1";"1";"le même chose";"D G N";"la#759 même#63 chose#10"
"plain · pied#positive";"1";"1";"1";"plain · pied";"N V N";"plain#1 ·#182 pied#23"
"pas trop varies#negative";"1";"1";"1";"pas trop varies";"G G G";"pas#440 trop#61 varies#2"
"pas très intérressantes#negative";"1";"1";"1";"pas très intérressantes";"G G G";"pas#440 très#496 intérressantes#1"
"pour l' isolation#negative";"1";"1";"1";"pour le isolation";"P D N";"pour#433 l'#456 isolation#2"
"anti · commercial#strongnegative";"1";"1";"1";"anti · commercial";"G N G";"anti#1 ·#182 commercial#7"
"retourne cet été#positive";"1";"1";"1";"retourner ce été";"V D N";"retourne#5 cet#62 été#57"
"assez bien situé#positive";"1";"1";"1";"assez bien situer";"G G V";"assez#64 bien#227 situé#55"
"les yeux fermés#positive";"1";"1";"1";"le oeil fermer";"D N G";"les#615 yeux#5 fermés#4"
"une agréable semaine#strongpositive";"1";"1";"1";"un agréable semaine";"D G N";"une#293 agréable#78 semaine#36"
"pas vraiment souriante#negative";"1";"1";"1";"pas vraiment souriant";"G G G";"pas#440 vraiment#53 souriante#2"
"c' est cher#negative";"1";"1";"1";"c' être cher";"Q V G";"c'#103 est#573 cher#26"
"le club enfant#positive";"1";"1";"1";"le club enfant";"D N V";"le#712 club#23 enfant#16"
"un peu répétitifs#negative";"1";"1";"1";"un peu répétitif";"D G G";"un#532 peu#98 répétitifs#1"
"beaucoup trop sablonneux#negative";"1";"1";"1";"beaucoup trop sablonneux";"G G G";"beaucoup#43 trop#61 sablonneux#1"
"dépenser une fortune#negative";"1";"1";"1";"dépenser un fortune";"V D N";"dépenser#1 une#293 fortune#1"
"un peu isolé#negative";"1";"1";"1";"un peu isoler";"D G G";"un#532 peu#98 isolé#3"
"un vrai plaisir#strongpositive";"1";"1";"1";"un vrai plaisir";"D G N";"un#532 vrai#12 plaisir#10"
"il faut sonner#negative";"1";"1";"1";"il faillir sonner";"Q V V";"il#220 faut#42 sonner#2"
"très bonne qualité#strongpositive";"1";"1";"1";"très bon qualité";"G G N";"très#496 bonne#55 qualité#65"
"tres beaux souvenir#strongpositive";"1";"1";"1";"tres beau souvenir";"D G V";"tres#89 beaux#6 souvenir#5"
"une véritable usine#strongnegative";"1";"1";"1";"un véritable usine";"D G N";"une#293 véritable#2 usine#8"
"plus que médiocre#strongnegative";"1";"1";"1";"plus que médiocre";"G C G";"plus#147 que#204 médiocre#7"
"super coool aussi#strongpositive";"1";"1";"1";"super coool aussi";"G N G";"super#54 coool#1 aussi#32"
"premier point agréable#strongpositive";"1";"1";"1";"premier point agréable";"G N G";"premier#5 point#31 agréable#78"
"pas de qualité#negative";"1";"1";"1";"pas de qualité";"G P N";"pas#440 de#1261 qualité#65"
"au goût bizarre#negative";"1";"1";"1";"au goût bizarre";"P N G";"au#212 goût#4 bizarre#1"
"tout au contraire#negative";"1";"1";"1";"tout au contraire";"G P V";"tout#148 au#212 contraire#2"
"surfacturé en permanence#strongnegative";"1";"1";"1";"surfacturer en permanence";"V P N";"surfacturé#1 en#372 permanence#2"
"douche multi jets#positive";"1";"1";"1";"douche multi jet";"N G N";"douche#28 multi#1 jets#3"
"un vrai atout#positive";"1";"1";"1";"un vrai atout";"D G N";"un#532 vrai#12 atout#1"
"planche à voile#positive";"1";"1";"1";"plancher à voile";"V P N";"planche#1 à#525 voile#4"
"pas très performante#negative";"1";"1";"1";"pas très performant";"G G G";"pas#440 très#496 performante#1"
"sentait le graillon#negative";"1";"1";"1";"sentir le graillon";"V D N";"sentait#1 le#712 graillon#1"
"apporte un must#strongpositive";"1";"1";"1";"apporter un must";"V D N";"apporte#1 un#532 must#1"
"retournera sans problème#positive";"1";"1";"1";"retourner sans] problème";"V P N";"retournera#1 sans#53 problème#12"
"mais pas top#negative";"1";"1";"1";"mais pas top";"C G G";"mais#191 pas#440 top#24"
"avons apprecier énormement#positive";"1";"1";"1";"avoir apprecier énormement";"V V G";"avons#104 apprecier#1 énormement#1"
"super bien placé#strongpositive";"1";"1";"1";"super bien placer";"G G V";"super#54 bien#227 placé#16"
"avec le balcon#positive";"1";"1";"1";"avec le balcon";"P D N";"avec#217 le#712 balcon#6"
"un peu minuscule#negative";"1";"1";"1";"un peu minuscule";"P G G";"un#532 peu#98 minuscule#3"
"pas ou peu#positive";"1";"1";"1";"pas ou peu";"G C G";"pas#440 ou#67 peu#98"
"la mauvaise humeur#negative";"1";"1";"1";"le mauvais humeur";"D G N";"la#759 mauvaise#5 humeur#2"
"une belle carte#strongpositive";"1";"1";"1";"un beau carte";"D G N";"une#293 belle#29 carte#9"
"retourner tres rapidement.#strongpositive";"1";"1";"1";"retourner tres rapidement.";"V G G";"retourner#7 tres#89 rapidement.#1"
"conseil à tous#positive";"1";"1";"1";"conseil à tout";"N P G";"conseil#2 à#525 tous#60"
"manque de classe#negative";"1";"1";"1";"manquer de classe";"V P N";"manque#28 de#1261 classe#2"
"lieu de villégiature#positive";"1";"1";"1";"lieu de villégiature";"N P N";"lieu#9 de#1261 villégiature#1"
"le plus calme#positive";"1";"1";"1";"le plus calme";"D G G";"le#712 plus#147 calme#37"
"correspondait aux attentes#positive";"1";"1";"1";"correspondre aux attente";"V P N";"correspondait#2 aux#52 attentes#1"
"très bien décoré#strongpositive";"1";"1";"1";"très bien décorer";"G G V";"très#496 bien#227 décoré#3"
"plage pas loin#positive";"1";"1";"1";"plage pas loin";"V G G";"plage#63 pas#440 loin#27"
"facturés sans avis#negative";"1";"1";"1";"facturer sans] avis";"V P N";"facturés#1 sans#53 avis#9"
"vaste complexe aéré#positive";"1";"1";"1";"vaste complexe aérer";"G N G";"vaste#1 complexe#9 aéré#1"
"pas assez chauds#negative";"1";"1";"1";"pas assez chaud";"G G G";"pas#440 assez#64 chauds#2"
"sejour a conseiller#strongpositive";"1";"1";"1";"Sejour avoir conseiller";"N V V";"sejour#21 a#345 conseiller#11"
"très agréablement surprise#positive";"1";"1";"1";"très agréablement surprendre";"G G G";"très#496 agréablement#5 surprise#9"
"très mal entretenu#strongnegative";"1";"1";"1";"Très mal entretenir";"G G V";"très#496 mal#25 entretenu#11"
"colonies de bactéries#strongnegative";"1";"1";"1";"colonie de bactérie";"N P N";"colonies#1 de#1261 bactéries#2"
"trop de monde#strongnegative";"1";"1";"1";"trop de monde";"G P N";"trop#61 de#1261 monde#15"
"pas grand chose.le#negative";"1";"1";"1";"pas grand chose.Le";"G G N";"pas#440 grand#39 chose.le#1"
"bonne promotion gratuit.#strongpositive";"1";"1";"1";"bon promotion gratuit.";"G N G";"bonne#55 promotion#2 gratuit.#1"
"malheureusement trop répétitive#negative";"1";"1";"1";"malheureusement trop répétitif";"G G G";"malheureusement#8 trop#61 répétitive#2"
"très bien surveillé#strongpositive";"1";"1";"1";"très bien surveiller";"G G V";"très#496 bien#227 surveillé#3"
"pas de cadeau#negative";"1";"1";"1";"Pas de cadeau";"G P N";"pas#440 de#1261 cadeau#1"
"sans se ruiner#positive";"1";"1";"1";"sans] se ruiner";"P Q V";"sans#53 se#96 ruiner#1"
"vraiment très moyen#negative";"1";"1";"1";"vraiment très moyen";"G G G";"vraiment#53 très#496 moyen#6"
"tres beau cadre#strongpositive";"1";"1";"1";"tres beau cadre";"G G N";"tres#89 beau#24 cadre#15"
"très grand hôtel#positive";"1";"1";"1";"très grand hôtel";"G G N";"très#496 grand#39 hôtel#294"
